college_code,college_name,branch_code,category,cutoff_rank
E112,Sri Krishna Institute of Technology Bangalore,EV,2AG,116446
E112,Sri Krishna Institute of Technology Bangalore,EV,2AK,119881
E112,Sri Krishna Institute of Technology Bangalore,EV,2AR,130792
E112,Sri Krishna Institute of Technology Bangalore,EV,2BG,130531
E112,Sri Krishna Institute of Technology Bangalore,EV,3BG,108197
E112,Sri Krishna Institute of Technology Bangalore,EV,GM,107010
E112,Sri Krishna Institute of Technology Bangalore,EV,GMR,109649
E112,Sri Krishna Institute of Technology Bangalore,EV,SCG,221321
E112,Sri Krishna Institute of Technology Bangalore,EV,SCR,250867
E112,Sri Krishna Institute of Technology Bangalore,EV,STG,208823
E112,Sri Krishna Institute of Technology Bangalore,IE,1G,84496
E112,Sri Krishna Institute of Technology Bangalore,IE,2AG,86710
E112,Sri Krishna Institute of Technology Bangalore,IE,2BG,96423
E112,Sri Krishna Institute of Technology Bangalore,IE,3AG,72621
E112,Sri Krishna Institute of Technology Bangalore,IE,3BG,75352
E112,Sri Krishna Institute of Technology Bangalore,IE,GM,72173
E112,Sri Krishna Institute of Technology Bangalore,IE,GMR,76884
E112,Sri Krishna Institute of Technology Bangalore,IE,SCG,160533
E112,Sri Krishna Institute of Technology Bangalore,IE,SCR,224012
E112,Sri Krishna Institute of Technology Bangalore,IE,STG,215104
E112,Sri Krishna Institute of Technology Bangalore,ME,2AG,158377
E112,Sri Krishna Institute of Technology Bangalore,ME,3AG,151025
E112,Sri Krishna Institute of Technology Bangalore,ME,3AR,195119
E112,Sri Krishna Institute of Technology Bangalore,ME,GM,149119
E112,Sri Krishna Institute of Technology Bangalore,ME,GMR,192015
E112,Sri Krishna Institute of Technology Bangalore,ME,SCG,241566
E112,Sri Krishna Institute of Technology Bangalore,ME,STG,250510
E113,Sambhram Institute of Technology Bangalore,AD,1G,87791
E113,Sambhram Institute of Technology Bangalore,AD,2AG,84590
E113,Sambhram Institute of Technology Bangalore,AD,2AR,101703
E113,Sambhram Institute of Technology Bangalore,AD,2BG,97885
E113,Sambhram Institute of Technology Bangalore,AD,3AG,76792
E113,Sambhram Institute of Technology Bangalore,AD,3AK,107024
E113,Sambhram Institute of Technology Bangalore,AD,3BG,77518
E113,Sambhram Institute of Technology Bangalore,AD,GM,73286
E113,Sambhram Institute of Technology Bangalore,AD,GMR,74980
E113,Sambhram Institute of Technology Bangalore,AD,SCG,153115
E113,Sambhram Institute of Technology Bangalore,AD,STG,131847
E113,Sambhram Institute of Technology Bangalore,AD,STR,145868
E113,Sambhram Institute of Technology Bangalore,AI,1G,85985
E113,Sambhram Institute of Technology Bangalore,AI,2AG,80580
E113,Sambhram Institute of Technology Bangalore,AI,2AK,87557
E113,Sambhram Institute of Technology Bangalore,AI,2BG,98467
E113,Sambhram Institute of Technology Bangalore,AI,3AG,68704
E113,Sambhram Institute of Technology Bangalore,AI,3BG,75295
E113,Sambhram Institute of Technology Bangalore,AI,GM,68077
E113,Sambhram Institute of Technology Bangalore,AI,GMK,86694
E113,Sambhram Institute of Technology Bangalore,AI,GMR,82087
E113,Sambhram Institute of Technology Bangalore,AI,SCG,148055
E113,Sambhram Institute of Technology Bangalore,AI,SCR,163263
E113,Sambhram Institute of Technology Bangalore,AI,STG,149026
E113,Sambhram Institute of Technology Bangalore,CE,1G,182528
E113,Sambhram Institute of Technology Bangalore,CE,1R,252018
E113,Sambhram Institute of Technology Bangalore,CE,2AG,150167
E113,Sambhram Institute of Technology Bangalore,CE,GM,147252
E113,Sambhram Institute of Technology Bangalore,CE,GMR,178801
E113,Sambhram Institute of Technology Bangalore,CE,SCG,182041
E113,Sambhram Institute of Technology Bangalore,CE,STG,225526
E113,Sambhram Institute of Technology Bangalore,CS,1G,78118
E113,Sambhram Institute of Technology Bangalore,CS,1R,90087
E113,Sambhram Institute of Technology Bangalore,CS,2AG,79023
E113,Sambhram Institute of Technology Bangalore,CS,2AK,84832
E113,Sambhram Institute of Technology Bangalore,CS,2AR,88916
E113,Sambhram Institute of Technology Bangalore,CS,2BG,93652
E113,Sambhram Institute of Technology Bangalore,CS,3AG,73484
E113,Sambhram Institute of Technology Bangalore,CS,3AR,81279
E113,Sambhram Institute of Technology Bangalore,CS,3BG,77444
E113,Sambhram Institute of Technology Bangalore,CS,3BR,83165
E113,Sambhram Institute of Technology Bangalore,CS,GM,70901
E113,Sambhram Institute of Technology Bangalore,CS,GMK,75101
E113,Sambhram Institute of Technology Bangalore,CS,GMR,81233
E113,Sambhram Institute of Technology Bangalore,CS,SCG,167157
E113,Sambhram Institute of Technology Bangalore,CS,SCK,175983
E113,Sambhram Institute of Technology Bangalore,CS,SCR,172287
E113,Sambhram Institute of Technology Bangalore,CS,STG,175969
E113,Sambhram Institute of Technology Bangalore,CS,STK,177306
E113,Sambhram Institute of Technology Bangalore,CS,STR,176853
E113,Sambhram Institute of Technology Bangalore,CY,1G,88856
E113,Sambhram Institute of Technology Bangalore,CY,2AG,90254
E113,Sambhram Institute of Technology Bangalore,CY,2AR,111408
E113,Sambhram Institute of Technology Bangalore,CY,2BG,98624
E113,Sambhram Institute of Technology Bangalore,CY,3AG,79852
E113,Sambhram Institute of Technology Bangalore,CY,3BG,82271
E113,Sambhram Institute of Technology Bangalore,CY,GM,79046
E113,Sambhram Institute of Technology Bangalore,CY,GMK,94636
E113,Sambhram Institute of Technology Bangalore,CY,GMR,89512
E113,Sambhram Institute of Technology Bangalore,CY,SCG,173139
E113,Sambhram Institute of Technology Bangalore,CY,SCR,206610
E113,Sambhram Institute of Technology Bangalore,CY,STG,219888
E113,Sambhram Institute of Technology Bangalore,EC,1G,87851
E113,Sambhram Institute of Technology Bangalore,EC,2AG,97471
E113,Sambhram Institute of Technology Bangalore,EC,2AR,111116
E113,Sambhram Institute of Technology Bangalore,EC,2BG,110397
E113,Sambhram Institute of Technology Bangalore,EC,3AG,88148
E113,Sambhram Institute of Technology Bangalore,EC,3BG,91307
E113,Sambhram Institute of Technology Bangalore,EC,3BR,110133
E113,Sambhram Institute of Technology Bangalore,EC,GM,87521
E113,Sambhram Institute of Technology Bangalore,EC,GMK,98861
E113,Sambhram Institute of Technology Bangalore,EC,GMR,93485
E113,Sambhram Institute of Technology Bangalore,EC,SCG,198576
